"","unenriched1","unenriched2","unenriched3","vk1","vk2","vk3"
"58755106",11.242429676587,12.2833635163167,8.89785091244516,14.0984832293474,15.439477651445,16.9762556523735
"58759957",10.5811102838466,11.6368706996685,9.58230098263325,15.8607936330159,13.2338379869529,7.4271118479134
"58770421",11.9037490693274,12.929856332965,16.4268016845141,0,0,0
"58778034",11.242429676587,12.929856332965,11.6356511931975,3.52462080733686,0,0
"58784653",19.178262389472,19.3947844994475,20.5335021056427,9.69270722017637,0,0
"58792331",9.91979089110619,9.69739224972374,9.58230098263325,15.8607936330159,22.0563966449215,13.7932077175535
"58794215",2.64527757096165,5.17194253318599,7.52895077206898,0,0,1.06101597827334
"58795136",15.8716654257699,12.2833635163167,11.6356511931975,6.16808641283951,12.1310181547068,10.6101597827334
"58799028",15.8716654257699,16.1623204162062,20.5335021056427,21.1477248440212,31.9817751351361,6.36609586964006
"58799782",17.1943042112507,16.1623204162062,17.7957018248903,8.81155201834215,4.41127932898429,0
"58807296",11.242429676587,10.343885066372,9.58230098263325,10.5738624220106,6.61691899347644,0
"58808014",1.98395817822124,0.646492816648249,1.36890014037618,12.336172825679,0,10.6101597827334
"58812472",19.178262389472,18.7482916827992,22.5868523162069,12.336172825679,5.51409916123037,7.4271118479134
"58819928",16.5329848185103,16.1623204162062,14.3734514739499,22.0288800458554,30.87895530289,25.4643834785602
"58821494",11.9037490693274,6.46492816648249,7.52895077206898,0,0,0
"58823536",24.4688175313953,15.515827599558,24.6402025267712,13.2173280275132,6.61691899347644,0
"58829766",0,0,0,0,0,0
"58833826",3.96791635644248,3.87895689988949,4.10670042112853,0,16.5422974836911,13.7932077175535
"58836109",25.7914563168761,21.3342629493922,22.5868523162069,18.5042592385185,6.61691899347644,2.12203195654669
"58838170",9.25847149836578,5.81843534983424,2.73780028075236,7.93039681650794,11.0281983224607,0
"58841883",5.2905551419233,3.87895689988949,6.84450070188089,4.40577600917108,0,0
"58863703",20.5009011749528,21.9807557660405,28.0624528777116,14.0984832293474,9.92537849021466,11.6711757610068
"58865412",12.5650684620678,9.05089943307549,10.2667510528213,3.52462080733686,0,0
