,Neg1rep1,Neg1rep2,Neg1rep3,Nov_VK1rep1,Nov_VK1rep2,Nov_VK1rep3,Nov_VK3rep1,Nov_VK3rep2,Nov_VK3rep3,Nov_VK5rep1,Nov_VK5rep2,Nov_VK5rep3,Nov_unenriched1rep1,Nov_unenriched1rep2,Nov_unenriched1rep3,Nov_unenriched2rep1,Nov_unenriched2rep2,Nov_unenriched2rep3,Nov_unenriched3rep1,Nov_unenriched3rep2,Nov_unenriched3rep3
40958819,1,3,2,2,2,1,0,0,0,1,2,1,5,5,5,5,5,6,4,6,4
40967051,0,0,0,4,5,6,4,4,4,2,2,4,17,15,12,14,14,14,17,14,12
40968297,0,0,0,7,4,7,4,5,10,1,2,2,19,19,19,17,19,17,17,18,19
40971421,6,2,4,14,17,18,12,13,13,16,15,16,35,32,31,38,29,29,28,23,29
40974402,0,0,0,6,7,6,5,2,2,2,4,3,17,10,10,12,15,18,16,14,13
40976595,0,0,0,0,3,2,0,0,0,0,0,0,4,4,3,4,4,5,1,2,0
40986662,0,0,0,5,6,4,3,3,2,2,2,2,5,4,5,6,5,4,6,4,6
40989094,3,4,3,7,2,7,0,0,0,0,0,0,21,17,23,26,25,18,25,25,21
40989357,2,1,2,14,15,14,18,16,22,14,14,10,37,30,30,31,26,27,28,27,32
40989487,2,3,2,7,11,10,4,3,4,5,5,5,28,24,21,17,19,19,19,20,22
40990696,0,0,0,1,2,1,0,0,0,0,0,0,4,3,4,5,4,4,3,4,4
40991805,0,0,0,2,4,3,0,0,0,0,0,0,3,2,2,3,4,3,4,3,2
40999159,0,0,0,7,5,6,3,3,2,2,2,2,4,4,4,4,3,4,4,4,4
40999747,0,0,1,12,18,10,8,6,10,8,6,6,21,20,20,22,18,22,19,22,16
41003232,13,8,8,5,5,6,0,5,7,0,0,0,13,12,11,10,15,14,11,13,12
41016622,2,2,2,2,4,5,2,0,2,0,0,0,0,2,2,4,1,3,5,2,0
41017312,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,5,3,5,3,4,3
41035922,0,0,0,9,6,8,8,8,7,0,0,0,4,4,3,4,3,5,5,4,3
41047470,13,13,10,2,1,2,5,3,4,5,3,3,0,0,0,0,0,0,0,0,0
41050172,2,0,0,15,13,10,4,5,6,5,4,6,42,46,48,45,39,40,50,45,45
41054387,2,2,2,2,4,3,1,2,2,1,1,1,3,2,3,2,4,2,4,2,2
41060605,0,0,0,4,4,3,6,5,5,0,4,0,3,3,3,3,2,2,3,2,1
41062289,0,0,1,7,4,8,4,6,6,6,6,7,10,14,10,11,13,11,12,11,11
41067909,2,0,1,11,9,15,18,14,15,11,11,11,27,25,25,28,23,24,32,27,30
41072355,0,0,0,7,7,7,10,12,9,7,6,7,8,6,7,10,7,6,5,4,5
41072424,0,0,0,2,2,0,0,1,1,0,1,0,2,1,3,3,6,5,5,3,4
41075089,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,4,3,2,4,3
41077271,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,6,1,2,6,4
41081773,0,0,0,6,5,4,16,10,9,5,9,7,0,0,1,1,1,0,0,0,0
41087706,1,2,2,26,30,27,13,11,19,9,9,7,48,39,37,37,40,40,43,34,42
41091278,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,4,3,2,4,3,3
41095919,1,1,0,39,22,22,19,21,21,20,18,19,14,12,12,15,18,12,17,11,15
41096677,0,0,0,6,4,5,4,5,4,5,3,4,9,6,6,5,6,6,6,4,6
41098853,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,6,3,3,4,6,3
41110941,0,0,0,24,23,20,10,9,10,12,12,10,21,22,19,20,18,17,19,20,21
41117642,6,6,6,18,21,11,17,17,17,17,21,21,17,16,16,17,14,13,16,17,14
41124596,4,4,5,2,2,4,6,2,4,2,4,2,9,7,9,6,7,6,8,9,9
41124963,0,0,0,0,0,0,0,0,0,0,0,1,3,6,5,3,4,4,1,4,3
41134083,7,7,5,18,18,18,25,22,22,22,16,22,27,31,26,28,21,24,30,31,25
41142204,1,0,1,3,6,4,4,1,6,5,6,3,4,3,5,3,4,3,4,4,4
41154848,0,0,0,6,2,4,2,3,2,3,0,2,6,3,2,4,3,3,3,3,4
41156594,0,0,0,4,4,3,0,0,0,0,0,0,2,2,2,2,2,2,1,2,2
41157375,0,0,0,0,3,2,0,0,0,0,0,0,4,4,3,4,5,4,1,2,0
41158597,0,0,1,17,22,25,29,29,26,19,21,19,24,24,22,23,24,21,20,23,23
41159944,0,0,0,0,3,2,0,0,0,0,0,0,4,3,1,0,2,1,3,2,5
41165392,3,3,4,7,7,7,1,4,1,4,4,4,6,7,6,7,6,9,6,7,7
41170599,3,3,4,5,4,4,1,4,1,4,4,4,4,5,3,5,4,6,4,4,4
41171397,3,3,4,5,4,5,1,4,1,4,4,4,4,5,4,5,4,6,4,5,5
41172647,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,4,2,2,4,3,3
41174778,0,2,0,5,4,5,2,2,3,1,0,2,3,5,3,4,4,4,3,3,1
41176110,0,0,0,0,0,0,0,0,0,0,0,0,8,9,8,8,7,6,9,8,8
41178079,0,0,0,7,6,4,0,0,0,0,0,0,4,5,2,4,3,2,5,4,2
41181960,0,0,0,3,5,3,1,0,1,0,0,0,4,5,6,8,4,4,5,4,5
41187336,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41193305,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,2,3,2,2,2,2
41204377,3,3,4,5,5,5,1,4,1,4,4,4,10,8,6,8,8,11,6,7,7
41204379,16,14,10,28,19,24,32,34,33,30,28,30,31,29,30,30,31,33,33,36,35
41204566,0,0,0,6,7,6,2,2,2,0,0,0,6,2,3,4,2,4,4,5,2
41208591,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,4,5,4,3,4,7
41211850,0,0,0,6,7,7,9,9,9,8,10,9,9,9,10,8,7,9,9,9,8
41217173,5,4,5,39,37,35,27,24,22,29,31,30,25,22,21,27,24,23,26,27,24
41223429,0,0,0,3,1,0,0,0,0,0,0,0,2,4,2,4,2,1,2,2,1
41230599,0,0,0,5,4,6,8,7,4,3,4,4,7,6,7,4,6,6,5,5,5
41230976,0,0,0,9,5,8,1,1,0,4,4,4,11,8,7,9,9,8,8,10,10
41232121,3,3,4,5,7,6,1,4,1,4,4,4,12,11,8,11,10,13,9,8,6
41234649,0,0,0,6,7,4,2,2,2,2,3,2,10,12,13,12,13,13,13,12,13
41242315,0,0,0,2,3,3,2,2,1,2,1,2,7,6,6,6,5,6,7,7,6
41242615,3,3,4,11,8,10,1,4,1,7,4,5,4,5,4,4,5,5,4,4,6
41254298,0,3,2,26,17,20,13,15,15,13,12,15,19,16,17,17,18,18,18,19,15
41264166,0,0,0,4,4,2,4,5,2,6,6,6,4,4,4,4,4,4,4,4,4
41268430,0,0,0,3,5,4,1,1,0,0,0,0,6,7,5,5,5,6,6,6,5
41277116,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,3,4,4,1,3,2
41281246,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,7,5,4,7,5,2
41284655,0,0,0,4,4,0,0,0,0,0,0,0,4,4,4,5,4,4,4,4,4
41287263,0,0,0,4,4,4,2,2,2,0,0,0,4,6,7,6,6,4,4,6,4
41289069,0,0,0,2,2,2,3,3,2,0,0,0,11,12,12,12,12,11,11,11,10
41291388,0,0,0,4,4,2,3,3,2,3,2,3,1,1,3,2,3,3,4,4,1
41318454,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,5,5,3,2,3,5
41347411,2,1,4,2,3,2,1,2,1,0,0,0,4,4,4,4,5,5,5,5,6
41351452,0,0,1,0,3,4,0,0,0,2,1,1,10,11,10,8,8,6,9,11,10
41361740,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,4,2,3,3,3,3
41366564,0,0,0,0,0,2,0,0,0,0,0,0,2,2,1,4,4,4,4,4,4
41367059,0,0,0,4,4,1,0,0,0,0,0,0,3,6,4,2,3,6,2,3,4
41377613,0,0,0,2,2,2,0,0,0,0,0,0,2,3,2,4,4,3,4,2,1
41382195,0,0,0,0,0,4,0,0,0,0,0,0,2,4,3,2,2,2,2,3,3
41382277,5,4,3,13,15,11,11,13,8,12,12,11,9,12,9,12,13,12,13,12,9
41384441,0,0,0,4,4,4,1,1,2,0,3,3,5,8,5,5,2,3,2,3,4
41387583,2,2,2,0,0,0,0,0,0,0,0,0,13,10,9,8,8,10,12,11,10
41409343,0,0,0,0,4,2,0,0,0,0,0,0,6,6,7,6,8,6,5,6,7
41415059,0,0,0,4,3,5,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0
41442153,14,12,7,5,5,3,0,0,0,6,8,7,1,7,6,7,6,7,7,8,7
41444278,0,0,0,2,4,1,0,0,0,0,0,0,2,4,0,1,3,3,3,3,3
41455330,3,3,4,6,4,6,1,4,1,4,4,4,4,5,4,5,4,7,5,5,5
41460179,0,0,0,8,8,7,7,0,6,11,10,8,3,4,1,5,2,0,3,2,0
41466580,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,4,2,3,2,2
41481789,1,0,0,0,0,0,1,0,0,0,0,0,6,3,4,4,5,4,6,4,4
41483140,0,0,0,0,0,2,0,0,0,0,0,0,2,4,4,4,4,2,3,4,3
41483770,0,0,0,3,2,2,4,4,4,4,5,4,0,1,0,0,0,0,0,0,0
41491269,2,2,2,6,4,6,6,5,5,4,3,2,4,8,9,8,6,6,6,8,6
41493243,2,1,1,9,10,8,7,8,11,6,6,6,8,9,9,7,10,9,8,7,10
41498782,3,4,3,5,4,6,10,10,9,9,11,11,13,15,8,10,12,9,10,9,8
41505027,0,0,0,2,2,2,2,2,3,2,2,2,5,4,3,4,4,4,5,4,5
41513103,13,11,15,15,19,17,14,13,15,14,14,14,12,14,17,16,16,15,16,18,15
41521775,6,3,3,9,10,8,6,5,5,9,8,8,11,14,15,11,10,11,11,10,11
41523346,0,0,0,6,4,5,0,0,1,2,0,0,0,3,3,0,0,0,0,0,0
41526942,8,0,9,3,5,4,0,0,0,0,0,0,10,9,16,18,17,13,16,11,14
41533532,0,0,0,3,2,0,2,2,0,1,0,0,2,2,4,4,4,1,4,2,2
41537934,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,0,4,0,5,5,3
41540202,0,1,1,12,10,12,0,0,0,4,7,4,11,13,10,11,12,9,11,12,11
41541925,0,0,0,6,6,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
41547405,0,0,0,2,2,2,0,0,0,0,0,0,6,5,5,4,4,5,6,8,4
41558348,5,3,4,4,4,4,5,4,4,6,6,5,7,10,8,9,9,10,9,9,8
41569291,2,2,2,5,4,4,4,4,4,6,6,6,6,6,5,6,6,6,6,6,7
41575579,2,2,2,2,2,2,0,2,0,0,0,0,3,4,3,5,5,2,3,2,4
41585531,0,0,0,17,17,16,11,6,7,5,4,7,8,8,11,8,9,7,9,9,9
41586571,0,0,0,5,2,1,1,1,1,7,3,3,8,5,5,6,6,7,6,5,5
41594063,0,0,0,4,3,5,3,0,0,0,0,0,12,10,11,9,7,10,7,7,9
41599623,0,0,0,2,2,2,0,0,0,0,0,0,8,8,10,6,11,6,9,6,7
41603471,0,0,0,4,6,6,8,7,11,8,8,6,4,3,3,5,3,3,4,2,4
41609253,3,3,0,4,4,2,5,4,3,4,2,4,6,6,4,5,6,7,7,6,6
41634884,0,0,0,4,4,4,2,2,2,3,2,2,0,2,2,2,3,2,1,2,0
41638305,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,3,4,4,1,3,2
41638448,0,0,0,1,0,0,0,0,0,0,0,0,3,2,4,3,4,2,2,4,4
41640798,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,5,2,6,3,2
41650094,3,2,5,57,66,61,51,56,53,52,51,50,58,54,64,62,48,50,62,57,59
41655193,5,6,3,3,4,3,2,2,2,4,4,3,10,6,9,8,9,6,12,9,7
41659671,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,2,3,4,3,3
41661533,0,0,0,10,10,11,1,1,3,5,2,3,2,2,3,2,3,2,2,2,4
41663665,0,3,0,7,8,6,10,13,8,11,10,8,13,14,12,14,13,10,12,8,12
41670989,0,0,0,0,0,0,1,1,2,0,0,0,3,6,1,3,6,4,2,4,3
41688438,5,8,8,8,9,10,11,9,11,10,9,11,12,10,11,12,13,12,12,14,15
41700093,0,0,0,2,2,2,4,6,6,2,3,1,10,8,8,9,10,5,9,8,8
41717174,2,2,0,5,8,7,6,6,4,3,4,5,2,4,4,4,2,3,4,4,4
41723985,0,0,0,5,6,5,0,0,0,1,0,0,10,4,8,4,6,4,7,6,5
41728649,0,0,0,14,12,12,15,7,8,8,6,9,4,5,4,5,4,6,6,6,6
41733069,0,0,0,14,10,12,0,0,0,0,0,0,5,5,6,4,6,5,4,6,5
41742257,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,2,0,0,2,3
41746315,4,3,1,10,10,10,10,13,12,8,8,4,17,17,13,16,14,15,18,15,15
41748217,0,0,0,4,4,3,0,0,0,0,0,0,4,0,2,2,3,0,3,2,2
41749079,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,6,4,4,6,3,3
41750634,0,0,0,7,4,6,4,0,3,4,5,8,10,8,8,7,5,7,7,7,9
41751248,0,0,0,0,3,3,0,0,0,0,0,0,4,4,3,2,3,4,2,4,2
41751957,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,2,3,4,3,3
41764888,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,4,4,1,3,2
41786349,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,4,2,4,3,4
41788061,1,2,2,0,0,0,0,0,0,0,0,0,4,4,4,4,3,4,4,3,3
41809956,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,5,1,2,2,3,4
41815158,2,2,2,1,1,1,0,1,2,0,0,0,6,4,4,4,6,6,4,4,4
41837445,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,4,3,5,4,2,4
41850191,0,0,0,6,4,2,3,3,4,1,1,1,13,9,9,10,9,11,10,10,8
41852111,0,2,0,4,3,4,2,2,2,1,0,2,3,5,3,3,3,2,3,2,1
41856344,0,0,0,0,0,0,0,0,0,0,0,0,10,7,6,7,6,5,8,7,6
41858359,0,0,0,3,3,3,0,0,4,2,0,4,0,2,2,3,0,2,2,2,2
41862362,0,0,0,0,0,0,0,0,0,0,0,0,10,6,6,6,6,5,6,8,6
41869870,0,0,0,1,2,2,0,0,0,0,0,0,3,5,6,4,3,3,6,6,3
41874078,3,0,1,4,3,2,2,1,0,0,0,0,4,4,5,3,2,2,3,2,2
41879861,0,0,0,7,8,8,3,5,1,4,5,6,10,9,9,16,14,10,10,11,13
41883746,0,0,0,0,0,0,4,4,5,5,5,5,8,7,8,8,8,8,9,9,9
41885797,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,3,4,3,4,5,6
41889211,0,0,0,28,25,25,44,54,53,27,25,13,24,16,13,15,19,16,19,20,18
41891564,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,4,2,3,3,3
41891746,0,0,0,6,5,6,4,2,4,6,4,5,6,7,5,5,3,4,5,4,1
41893921,0,0,0,4,2,2,0,0,0,0,0,0,4,5,5,5,4,5,3,4,5
41895556,5,2,5,24,20,23,23,20,20,19,18,20,22,20,24,22,22,20,19,20,24
41896895,5,2,5,7,11,7,12,13,11,13,14,12,10,9,8,7,8,8,6,6,8
41898277,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0
41900597,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,8,4,5,7,5,3
41904430,0,0,0,8,8,7,7,0,6,11,10,8,3,5,2,7,2,0,4,3,0
41908789,4,3,3,28,30,33,20,20,20,24,23,21,27,28,27,35,30,28,28,33,24
41910209,6,3,2,4,5,4,5,6,4,5,5,4,10,10,10,12,8,10,8,9,9
41917371,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,4,2,4,3,4
41923576,0,0,0,14,9,10,0,0,0,0,0,0,3,3,4,2,4,3,2,5,4
41925128,0,0,0,6,7,6,5,4,0,0,0,0,4,4,0,0,0,0,0,0,0
41925783,0,0,0,2,3,4,0,0,0,0,0,0,5,4,3,5,5,5,3,3,1
41931955,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,2,2,0,2,1
41951903,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,4,3,0,4,3,3
41952038,0,0,0,3,4,7,4,4,4,2,5,6,4,6,6,5,5,6,3,4,6
41954556,0,0,0,2,2,2,2,0,2,1,2,0,4,6,6,4,4,6,6,4,6
41957845,0,0,0,6,9,6,11,7,7,9,5,6,9,8,11,8,9,9,9,10,11
41965459,0,0,0,2,2,2,2,0,2,1,2,0,4,6,6,4,4,6,6,4,6
41972535,0,0,1,2,7,7,3,0,2,5,4,4,9,10,11,8,8,7,8,10,10
41976513,0,0,0,52,33,40,40,39,33,41,36,37,23,16,18,17,16,19,17,19,19
41988378,0,0,0,4,4,4,0,0,0,2,2,2,3,2,2,3,0,2,0,1,2
41991585,0,0,0,0,2,2,0,0,0,0,0,0,3,3,3,7,7,8,9,5,6
42002967,0,0,0,4,5,3,4,5,6,4,4,4,32,31,32,33,29,29,29,31,29
42005004,1,2,0,0,0,0,0,0,0,0,0,0,6,0,2,3,4,3,2,3,2
42019001,0,2,1,8,10,8,8,11,10,6,5,4,13,16,17,13,14,13,18,13,16
42019006,0,3,1,18,14,14,12,4,6,16,12,15,14,12,14,12,14,15,12,14,12
42033080,1,0,0,7,7,5,3,0,1,2,3,2,7,4,6,6,5,8,9,7,3
42034025,0,0,0,4,4,4,0,0,0,0,0,0,5,4,6,8,5,7,7,6,6
42038902,0,0,0,2,4,4,0,0,0,0,0,0,1,2,2,4,4,2,2,4,4
42065259,0,0,0,6,6,8,6,6,5,4,4,4,5,8,8,5,6,7,9,8,8
42079357,9,4,7,19,18,17,18,19,16,20,22,20,31,26,30,30,28,29,35,33,31
42100189,5,4,5,84,65,65,60,51,52,60,61,59,40,38,34,42,39,36,35,42,37
42108500,4,6,5,24,17,18,40,41,40,31,28,34,29,25,24,22,22,26,24,20,26
42111580,0,0,0,6,2,2,0,0,0,0,0,0,2,2,4,2,4,2,0,1,2
42114330,0,0,0,4,3,0,0,0,0,0,0,0,6,4,3,5,2,2,5,2,5
42119857,4,4,4,15,18,19,25,21,22,22,21,24,47,46,44,41,41,39,46,42,43
42121969,0,0,0,12,11,9,14,10,8,3,4,3,18,20,25,22,15,19,22,16,18
42122100,0,0,0,4,4,4,2,2,2,0,0,0,4,6,7,6,6,4,4,6,4
42129940,0,0,0,3,4,4,0,0,0,0,0,0,12,11,12,10,10,10,11,8,13
42132269,0,0,0,5,9,7,6,8,6,5,4,5,7,6,7,10,6,5,6,4,6
42139824,0,0,0,11,7,10,1,1,0,6,4,4,9,10,9,10,11,10,9,9,12
42159414,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,6,4,6,2,7,5
42165837,0,0,0,10,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42177419,0,0,0,2,2,0,0,0,0,1,0,2,2,4,3,5,2,5,4,3,3
42179199,0,0,0,1,2,2,0,0,1,0,0,0,6,8,6,8,6,5,6,6,7
42181783,0,0,0,3,4,6,0,1,3,0,1,2,9,2,5,5,6,7,6,6,7
42188093,23,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42197237,0,0,0,4,3,4,0,0,0,0,0,0,2,1,2,1,2,1,0,0,0
42212067,0,0,0,6,5,6,2,5,3,3,3,1,13,10,8,10,12,9,13,6,10
42215585,0,0,0,6,8,7,2,2,3,2,2,3,1,3,3,2,2,3,4,4,3
42220539,5,6,3,22,16,25,15,16,16,3,4,4,38,35,33,38,33,35,44,39,40
42221176,2,5,2,11,12,13,10,10,13,15,15,16,29,26,21,23,26,23,25,23,24
42234820,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,9,10,9,11,12
42245029,2,0,0,11,8,11,5,9,10,6,7,9,9,8,9,8,7,7,8,6,10
42250934,0,0,0,3,5,2,4,5,5,0,0,0,5,5,4,5,4,0,5,6,4
42255893,0,0,0,0,1,0,2,3,3,1,0,1,2,2,4,2,4,2,5,4,3
42263822,0,0,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42272589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,4,3,4,4
42278268,0,0,0,8,8,6,10,9,10,8,6,7,0,0,1,0,0,0,2,1,2
42290205,0,0,0,6,6,6,5,5,7,4,4,3,4,6,6,7,6,3,6,4,6
42297297,4,4,4,17,12,12,11,7,11,10,12,12,24,27,24,20,23,23,19,24,21
42332912,0,0,0,3,5,5,3,2,2,2,1,1,6,7,7,5,7,7,8,7,8
42332949,0,0,0,4,3,1,0,0,0,0,0,0,14,9,9,13,11,10,12,7,12
42335980,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,1,4,4,3,3
42336448,2,0,2,0,0,0,0,0,0,0,0,0,13,9,10,8,8,8,5,10,8
42340604,0,0,0,0,0,0,0,0,0,0,0,0,17,19,15,16,22,20,20,18,21
42341909,3,0,2,4,4,2,3,0,0,0,0,0,2,2,1,2,2,3,2,1,1
42343000,0,0,0,4,4,4,5,5,4,6,6,6,6,8,7,6,4,6,7,7,7
42350954,0,0,0,5,2,2,5,7,8,2,3,3,8,5,7,7,6,9,6,7,7
42354216,4,4,4,5,5,4,5,4,6,4,3,4,0,0,0,0,0,0,0,0,0
42356602,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,2,3,4,3,3
42360951,18,20,23,102,99,93,102,86,87,112,101,99,97,97,92,91,88,85,90,87,93
42369391,0,0,2,16,12,18,23,17,17,15,13,11,34,34,34,38,34,31,35,29,30
42374601,1,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,1,2,6,5,5
42379485,0,0,0,5,4,4,0,0,0,0,0,0,6,6,6,5,5,6,6,5,6
42383896,12,13,14,50,46,48,56,53,52,41,36,36,53,54,49,45,50,43,44,48,42
42385979,0,0,0,2,2,1,7,7,7,12,7,8,56,53,56,55,60,55,66,60,55
42386932,2,2,3,2,2,2,0,0,0,0,0,0,5,7,4,4,7,5,5,4,5
42391616,0,0,0,3,2,5,2,0,2,4,3,6,8,6,6,5,4,6,5,6,7
42391645,3,3,3,0,0,0,0,0,0,0,0,0,6,8,8,5,6,8,7,6,6
42396078,0,0,0,3,2,2,0,0,0,0,0,0,0,3,3,4,4,0,5,4,5
42399038,0,0,0,2,2,2,1,0,0,0,0,0,5,4,6,6,5,5,5,5,6
42403062,13,14,13,19,14,18,13,12,15,9,7,8,42,42,44,44,41,40,45,42,46
42404332,0,0,0,10,14,14,15,9,16,9,7,8,8,5,6,12,7,6,10,7,13
42405433,0,0,0,4,4,5,0,0,0,0,0,0,5,4,2,3,2,2,2,0,2
42405666,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,6,6,5,8,7,8
42408711,0,0,0,2,0,0,1,1,1,0,0,0,6,10,9,12,7,10,8,8,9
42450421,0,0,0,4,4,5,2,4,3,0,0,0,6,4,5,4,5,5,6,3,3
42465065,0,0,0,3,6,4,9,7,9,5,7,6,10,5,5,9,6,1,6,4,5
42465159,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,4,2,4,4,2,4
42471057,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,6,4,5,4,6,6
42476287,8,5,7,14,9,9,7,6,7,10,12,10,21,18,20,23,22,21,19,24,21
42484487,0,0,0,13,12,8,6,8,4,3,0,2,5,5,4,4,3,4,5,3,2
42488275,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,3,3,3,4,4
42489876,0,0,0,0,0,0,0,0,0,3,0,0,8,4,5,0,2,2,2,3,2
42497264,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42510477,0,0,0,7,4,4,4,6,5,3,6,7,7,8,8,9,9,9,10,9,10
42511937,0,0,0,0,3,3,0,0,0,0,0,0,4,4,5,4,4,4,4,4,4
42517735,0,0,0,7,8,5,7,7,4,4,3,4,20,17,21,23,20,15,23,20,16
42522724,0,0,0,2,2,2,0,0,0,0,0,0,7,8,7,8,7,5,5,7,7
42537286,0,0,0,9,5,0,3,0,3,0,0,0,5,3,2,4,4,4,5,5,3
42544980,2,1,1,1,1,2,0,0,0,0,0,0,6,5,4,3,4,3,3,3,3
42558012,0,0,0,3,5,5,2,0,0,0,3,4,5,4,4,4,3,4,4,4,4
42560191,0,0,0,7,8,12,5,6,5,8,4,4,6,8,5,6,9,8,7,8,5
42560943,1,0,0,10,5,6,2,1,2,6,7,7,8,7,13,7,8,5,10,8,7
42566914,3,3,2,5,4,4,6,6,6,6,6,6,3,3,3,5,2,3,2,3,4
42567292,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,5,3,5,6,4,0
42567848,7,6,6,9,9,8,0,0,0,4,0,3,16,15,16,17,13,16,13,14,16
42569434,4,3,3,0,0,0,0,0,5,3,0,0,11,9,8,8,9,10,20,16,11
42571848,0,0,0,6,8,7,7,6,6,6,5,5,6,6,6,7,7,6,8,6,7
42572955,1,0,0,4,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,4,4
42574055,0,0,0,9,4,9,4,4,4,4,5,4,9,10,6,8,9,5,6,10,8
42577952,0,0,0,2,2,2,8,6,6,0,0,0,0,0,1,0,0,0,0,0,0
42579632,0,0,0,6,5,5,4,4,3,0,0,0,2,1,2,3,3,1,1,2,2
42585670,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,4,5,5,4,5
42592111,1,2,1,21,19,19,12,12,12,13,13,11,16,17,13,18,17,14,20,18,17
42596041,3,0,2,4,4,4,4,4,4,0,0,0,5,8,5,6,4,6,4,4,5
42596640,0,0,0,15,11,6,8,8,9,7,8,6,12,13,13,18,11,11,15,13,8
42601780,0,0,0,4,0,4,0,0,0,4,3,0,11,9,10,11,9,8,7,8,8
42602667,0,0,0,4,5,5,3,4,2,0,0,0,7,7,6,7,5,7,6,8,6
42606314,15,21,24,40,34,33,42,39,39,37,31,37,79,78,70,78,73,66,76,73,68
42610911,0,0,0,4,9,8,0,0,0,1,0,0,8,5,8,6,8,8,8,8,8
42612839,0,0,0,9,6,9,6,7,7,7,2,6,12,10,12,12,11,10,9,11,13
42613925,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,2,3,2,2,2,2
42621884,1,0,2,2,2,2,0,2,0,0,0,0,4,4,5,4,5,6,5,5,8
42623991,0,0,0,0,6,4,0,0,0,0,0,0,4,4,2,4,5,4,4,3,4
42625027,0,0,0,5,8,4,5,0,1,4,0,0,10,10,11,13,8,9,9,9,9
42626254,7,5,7,13,13,12,9,8,10,14,15,16,6,7,7,7,6,7,5,7,3
42627530,0,0,0,7,6,6,0,0,0,0,0,0,5,4,3,4,6,4,5,6,6
42629966,0,0,0,2,2,3,0,0,0,0,0,0,10,8,6,7,5,5,8,5,7
42634952,5,3,0,8,3,4,3,3,5,6,7,8,5,2,2,0,2,2,2,2,2
42641441,0,0,0,16,26,25,24,22,22,22,23,23,14,13,14,12,18,13,15,14,15
42642085,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,5,4,2,0,3
42642642,0,0,0,10,10,9,13,11,7,15,14,12,6,8,8,7,12,10,8,9,7
42649976,0,0,0,2,2,1,0,0,0,1,1,1,6,7,7,8,7,7,8,9,6
42654012,0,3,4,10,9,13,12,12,12,10,11,10,34,38,38,33,39,33,37,38,36
42687640,1,0,2,11,3,6,7,7,8,15,7,9,6,8,7,10,7,5,9,6,6
