"","unenriched1","unenriched2","unenriched3","vk1","vk2","vk3"
"64711254",15,14,5,5,0,0
"64712843",17,16,14,12,6,0
"64713564",72,66,61,57,74,72
"64718381",29,29,24,12,0,0
"64720301",41,44,41,25,27,29
"64726622",225,214,229,124,84,66
"64727930",39,52,51,12,0,0
"64730140",4,3,2,14,8,4
"64732570",26,22,26,0,0,0
"64735529",29,28,31,17,4,0
"64735892",79,63,74,31,38,27
"64742627",45,49,51,3,0,0
"64742665",18,24,24,4,0,0
"64743418",516,473,477,225,245,211
"64744508",63,59,56,18,4,6
"64750282",5,8,9,10,8,8
"64753270",16,13,13,6,15,24
"64754742",15,7,12,24,16,12
"64762038",44,26,38,0,14,0
"64773746",31,23,26,41,37,46
"64780867",14,13,13,0,0,0
"64781870",7,7,10,1,0,0
"64788472",59,47,54,37,28,43
"64796842",139,135,126,89,43,67
"64800609",82,80,86,47,47,55
"64808886",11,5,4,0,0,0
"64820402",82,82,68,49,47,34
"64824722",267,246,256,228,151,140
"64825207",0,0,0,0,0,0
"64832101",77,54,67,38,38,38
"64832867",4,6,5,12,3,5
"64833450",12,12,7,6,0,0
"64836427",166,126,136,34,13,17
"64841633",100,86,96,52,65,49
"64853626",27,22,26,0,0,0
"64855697",33,31,26,0,0,0
"64856944",95,92,86,40,14,14
"64857123",83,68,80,45,33,6
"64859006",170,178,173,45,7,4
"64860930",11,9,9,15,0,0
"64864375",154,144,154,128,114,90
"64870782",16,19,17,11,24,20
"64872068",92,90,97,72,34,50
"64874050",11,8,9,0,0,0
"64874291",17,16,14,12,6,0
"64882123",17,16,14,12,6,0
"64885082",6,5,8,12,5,0
"64888087",11,8,6,9,4,1
"64889142",5,8,9,7,7,8
"64892666",5,3,3,0,25,15
"64893193",28,42,36,0,0,0
"64895336",8,8,2,0,0,0
"64898790",11,10,9,7,1,0
"64901603",18,17,19,0,0,0
"64905338",17,16,13,5,3,0
"64907888",208,206,193,65,59,88
"64910219",11,10,11,1,0,0
"64911050",13,12,12,3,6,2
"64913851",13,10,10,13,17,19
"64917247",14,14,13,0,0,0
"64920279",155,135,138,34,44,29
"64923649",45,44,33,36,17,24
"64924072",76,73,61,42,31,29
"64931888",17,16,14,12,6,0
"64933800",34,26,30,30,10,1
"64934547",0,1,0,11,10,5
"64935683",12,13,12,8,0,0
"64937100",27,28,27,20,1,0
"64947085",22,18,16,22,28,11
"64952335",131,133,142,74,100,72
"64952433",26,26,26,0,0,0
"64954834",11,12,11,0,0,0
"64955060",213,218,213,62,55,37
"64959316",28,23,25,0,0,0
"64962687",26,23,27,24,0,0
"64964967",21,21,17,9,4,1
"64976161",12,11,11,2,2,0
"64976196",12,15,23,54,25,32
"64977503",10,9,16,24,3,0
"64978053",21,22,20,5,0,2
"64980982",101,82,81,83,108,81
"64982050",97,101,107,35,21,13
"64983262",119,116,107,0,0,0
"64987611",16,13,16,15,1,3
"64990100",41,39,40,34,46,32
"64990955",310,288,298,69,46,21
"64993744",10,11,11,0,0,0
"64998434",17,13,26,0,0,0
"65009836",8,7,11,23,3,0
"65015169",6,7,6,2,6,5
"65017747",0,0,0,17,4,8
"65022545",13,10,4,9,0,3
"65023984",6,7,6,2,6,5
"65031514",156,140,137,16,11,1
"65032870",19,25,20,16,11,8
"65038812",12,16,11,0,0,0
"65041695",27,26,26,9,11,1
"65043810",24,28,29,11,5,0
"65051813",91,81,83,0,0,0
"65064804",0,3,0,13,0,0
"65066346",17,16,14,12,6,0
"65066787",15,16,15,4,2,0
"65072064",12,17,12,22,10,9
"65082372",44,43,48,24,10,5
"65084345",94,85,95,29,22,28
"65091739",25,22,24,28,22,20
"65092303",43,40,39,40,24,39
"65103457",30,25,25,13,16,7
"65104705",13,12,13,15,0,0
"65106338",17,13,12,11,15,15
"65117008",15,15,8,18,0,0
"65122773",4,0,0,11,2,0
"65135677",99,95,87,22,8,14
"65141276",7,10,10,1,0,0
"65141933",36,34,36,27,10,10
"65147107",114,116,115,73,69,24
"65147516",64,59,60,0,0,0
"65149315",14,12,10,0,0,0
"65155039",7,4,0,0,0,0
"65156191",55,50,49,12,0,0
"65158569",23,17,17,49,34,32
"65163144",9,11,8,5,0,0
"65164419",23,25,23,12,7,2
"65173463",10,8,5,8,0,0
"65175331",26,30,18,14,0,0
"65179025",12,16,13,5,0,0
"65180029",6,5,4,15,0,0
"65182243",94,102,122,34,16,0
"65183579",113,98,94,45,48,55
"65186468",7,6,10,0,0,0
"65188106",11,8,7,4,0,0
"65190903",0,0,0,2,7,0
"65192787",24,15,19,0,0,0
"65198006",0,0,0,19,29,11
"65202249",10,9,13,0,0,0
"65206255",2,1,6,24,29,22
"65208126",45,42,49,33,30,23
"65210690",31,30,31,7,4,0
"65213160",16,17,16,0,0,0
"65213604",125,128,124,30,17,11
"65218346",10,12,12,16,7,6
"65218941",24,29,17,25,19,8
"65219194",29,26,21,17,5,3
"65220868",86,79,93,1,0,0
"65221038",32,30,31,0,0,0
"65229604",11,13,3,5,0,0
"65231447",38,36,33,0,0,0
"65236821",0,0,0,0,12,3
"65238677",40,30,37,0,0,0
"65242406",74,71,69,13,63,52
"65242908",36,33,28,8,1,0
"65244958",0,0,0,15,0,0
"65256834",3,8,7,0,0,0
"65264616",14,10,5,12,10,0
"65268633",45,35,42,16,0,0
"65269761",19,18,23,33,26,15
"65272814",134,134,149,12,21,29
"65290575",15,15,14,5,0,0
"65292363",39,35,44,33,30,22
"65294923",15,14,5,5,0,0
"65303219",20,17,18,25,2,3
"65305997",19,19,16,21,20,10
"65307391",32,31,34,1,0,0
"65309046",43,43,44,31,11,0
"65309874",17,19,21,0,0,0
"65311256",12,13,12,8,0,0
"65312633",4,4,4,29,16,20
"65312954",42,31,41,21,4,12
"65313451",48,34,31,20,0,3
"65315398",12,20,18,11,0,0
"65322430",240,244,238,63,24,16
"65323654",225,231,223,37,17,11
"65324920",22,25,24,0,6,1
"65325384",17,19,19,18,3,6
"65334316",0,0,0,9,16,20
"65335568",61,63,64,27,23,33
"65336872",23,24,25,17,6,0
"65344934",11,10,7,5,0,0
"65348131",30,29,25,23,13,10
"65349525",28,22,23,6,12,12
"65355402",13,15,16,0,0,0
"65355496",60,69,75,34,0,3
"65363180",17,10,12,17,7,0
"65365494",0,0,0,11,0,0
"65367701",0,0,2,10,0,0
"65369575",20,18,17,5,10,10
"65380227",18,23,21,26,33,30
"65380743",27,34,33,10,6,0
"65381458",94,73,76,44,37,11
"65382428",20,20,25,11,0,0
"65383194",23,30,35,21,14,6
"65389288",12,10,11,15,7,12
"65390960",11,9,9,6,0,0
"65392757",56,51,50,19,11,7
"65396539",37,34,33,8,2,0
"65407085",54,48,48,32,37,41
"65408656",45,40,39,9,0,0
"65409844",232,240,232,65,23,16
"65409994",7,13,16,0,0,0
"65410722",19,13,11,1,0,0
"65411136",31,27,40,33,23,10
"65412189",0,0,0,19,0,0
"65412355",32,32,37,32,0,7
"65420876",45,42,34,24,0,8
"65422055",36,39,39,9,19,15
"65423787",214,220,228,46,32,18
"65426978",0,0,0,12,2,0
"65428360",29,28,20,8,0,0
"65432139",9,9,10,1,0,0
"65432994",29,21,24,5,0,0
"65441415",20,20,24,11,0,0
"65445412",61,60,65,6,0,0
"65447256",32,30,37,2,0,0
"65449960",59,56,62,82,38,27
"65451337",98,103,98,19,2,0
"65451543",19,13,16,13,28,15
"65453900",29,25,24,3,0,0
"65467630",122,134,149,94,61,59
"65468006",28,22,23,6,12,12
"65471645",15,11,10,2,1,0
"65475069",23,23,21,4,0,0
"65477380",113,115,124,35,50,45
"65484840",16,12,9,0,0,0
"65486255",801,764,744,380,376,401
"65486721",17,16,14,12,6,0
"65488847",64,52,46,44,19,2
"65494281",25,17,17,5,5,0
"65503347",138,139,157,78,70,66
"65504402",11,8,6,9,4,1
"65506212",51,49,50,0,0,0
"65506898",21,24,24,12,6,0
"65509326",12,13,12,8,0,0
"65509964",74,70,77,18,21,19
"65510482",10,16,8,23,8,13
"65510618",17,12,9,16,20,14
"65512296",14,12,11,9,0,0
"65512768",2,6,4,11,2,0
"65516796",19,12,17,0,0,0
"65517795",19,20,25,21,16,16
"65518489",36,33,28,8,1,0
"65524341",40,36,38,0,0,0
"65527470",13,10,10,13,17,19
"65528291",21,27,31,5,0,0
"65531726",11,11,13,0,0,0
"65533605",12,6,8,2,0,1
"65542121",38,32,35,24,19,27
"65543783",10,18,22,1,0,0
"65547041",44,42,33,0,0,0
"65547571",237,224,236,59,40,49
"65550260",133,149,147,63,96,97
"65553828",147,154,151,48,67,34
"65559590",10,10,11,12,2,6
"65560053",45,41,42,38,24,39
"65564002",10,9,13,11,11,8
"65567908",17,16,14,12,6,0
"65569823",12,16,10,6,0,1
"65570045",59,66,68,13,25,15
"65570514",9,8,6,0,0,0
"65570986",17,16,14,12,6,0
"65574639",39,32,31,24,2,0
"65579058",42,47,59,33,23,16
"65582235",28,28,26,7,4,0
"65583155",271,239,253,63,32,37
"65583303",27,29,30,18,13,14
"65584583",17,16,16,21,19,26
"65586747",186,177,186,124,163,99
"65589364",13,12,10,9,2,0
"65593498",12,14,12,8,0,0
"65596513",6,4,10,0,0,0
"65603875",15,13,17,26,11,5
"65605812",22,27,28,11,5,0
"65608885",18,15,16,19,1,3
"65610083",31,29,29,11,13,0
"65610451",10,11,11,2,0,0
"65611153",223,214,242,118,96,105
"65613434",12,9,10,0,0,0
"65616617",12,11,7,17,11,12
"65619550",8,13,10,0,0,0
"65620945",49,49,46,28,38,26
"65622782",103,115,112,19,6,4
"65626218",69,66,64,0,0,0
"65627086",16,17,10,4,0,0
"65627896",17,15,16,3,0,0
"65632856",18,17,18,12,0,0
"65636276",12,7,6,18,0,0
"65637510",10,3,10,0,0,0
"65642478",12,12,3,5,0,0
"65643947",151,149,153,37,49,46
"65646509",8,10,12,7,5,9
"65648406",11,12,8,3,0,0
"65649975",3,10,8,0,0,0
"65653936",31,23,22,2,1,7
"65654597",9,9,10,1,0,0
"65655057",86,73,85,18,3,0
"65655182",9,7,9,5,0,0
"65657046",4,4,6,0,0,0
"65657914",21,20,20,9,4,0
"65659735",57,56,53,0,0,0
"65662986",13,13,13,8,0,0
"65664863",96,97,90,65,68,74
"65675199",29,31,25,15,14,2
"65676206",6,3,2,25,3,0
"65678147",30,25,25,14,0,11
"65683090",48,43,50,38,10,1
"65686093",96,89,83,0,0,0
"65695718",12,14,15,21,19,16
"65697639",15,9,12,0,0,0
"65698350",14,12,3,11,0,0
"65699037",18,17,19,12,0,0
"65700543",125,121,121,13,2,0
"65700587",341,330,331,79,24,16
"65702721",16,3,1,10,0,16
"65704984",93,78,83,46,37,35
"65707297",61,62,69,0,13,15
"65712023",8,12,10,22,16,20
"65715635",15,15,16,8,5,0
"65717267",66,66,54,45,23,32
"65721100",20,19,19,9,11,1
"65722237",13,10,11,18,17,19
"65729390",43,43,42,22,10,10
"65730996",7,10,7,3,6,5
"65737380",30,30,28,0,0,0
"65738732",10,11,10,16,26,22
"65740417",30,25,24,14,19,25
"65740732",51,46,50,4,0,0
"65741085",17,17,19,9,0,0
"65743137",172,167,179,45,35,25
"65755522",24,23,21,0,0,0
"65756249",12,13,12,8,0,0
"65764381",16,14,16,5,0,0
"65765663",12,14,7,0,0,0
"65766966",8,8,6,0,0,0
"65774791",16,18,15,0,0,0
"65782668",6,4,4,0,0,0
"65784183",17,16,14,12,6,0
"65789189",125,120,116,0,0,0
"65794350",10,5,8,0,0,0
"65795713",15,13,7,0,0,0
"65796827",106,89,86,48,17,7
"65803023",12,13,12,8,0,0
"65803356",20,21,22,0,0,0
"65804695",5,9,8,0,0,0
"65807638",14,12,11,2,0,0
"65807944",6,9,11,28,25,22
"65809913",10,3,0,0,0,0
"65811933",15,8,12,14,10,6
"65812316",13,16,14,8,8,1
"65816835",14,12,12,0,0,0
"65823141",269,268,256,103,40,36
"65823492",60,59,57,28,40,37
"65824935",9,5,7,22,6,1
"65825697",18,18,18,0,0,0
"65826989",20,18,17,10,19,6
"65828921",14,15,15,24,21,24
"65829718",67,72,66,25,31,13
"65829723",12,13,12,8,0,0
"65829784",303,291,287,203,188,172
"65830182",5,8,9,14,7,8
"65830312",22,13,16,16,9,12
"65832003",12,14,13,5,2,4
"65834095",1,2,0,3,0,0
"65835655",8,9,7,0,0,0
"65844167",165,172,184,110,90,82
"65847318",0,0,0,2,0,3
"65848438",17,16,14,12,6,0
"65849612",80,85,68,18,0,0
"65851536",91,108,115,57,34,30
"65852882",69,72,74,13,2,0
"65854362",58,72,78,45,35,35
"65854965",13,12,10,0,0,0
"65862461",14,9,8,20,0,0
"65866265",64,66,63,6,0,0
"65866384",37,52,49,32,20,23
"65873629",23,21,18,14,1,5
"65877982",56,70,79,55,49,45
"65882957",105,100,95,35,40,37
"65884410",74,69,72,49,65,32
"65884465",2,6,7,0,0,0
"65886657",22,34,33,20,0,0
"65887658",11,3,14,0,0,0
"65887841",12,13,12,8,0,0
"65887939",36,36,33,26,0,0
"65894366",21,22,24,0,0,0
"65895761",11,10,18,0,0,0
"65898102",84,85,87,0,2,0
"65898940",8,9,7,0,0,0
"65903828",7,7,8,5,4,27
"65908913",17,14,13,1,0,0
"65910276",8,8,6,0,0,0
"65911514",37,45,39,11,0,0
"65912081",10,10,11,0,0,0
"65913645",14,17,20,3,0,3
"65914069",0,0,0,0,0,0
"65914727",94,87,85,2,16,14
"65917168",10,4,9,0,0,0
"65920706",25,21,23,28,23,20
"65921356",16,16,14,27,13,16
"65926484",35,30,27,25,12,26
"65927411",0,1,0,13,10,5
"65927492",85,89,87,83,52,42
"65938157",80,81,88,33,42,37
"65943588",71,67,65,54,53,61
"65944641",45,51,54,29,29,35
"65956045",46,40,39,9,0,0
"65960818",21,24,24,12,6,0
"65964056",8,5,5,11,5,1
"65964193",47,48,42,16,11,14
"65969737",47,42,43,54,53,61
"65976369",49,52,61,25,38,37
"65977068",13,10,14,0,0,0
"65977580",183,163,175,85,57,59
"65978453",17,19,18,22,16,20
"65979450",4,7,3,12,6,7
"65980903",32,25,25,10,9,0
"65981426",72,59,63,0,0,0
"65984880",16,20,19,13,15,13
"65986477",15,10,18,0,0,0
"65988425",115,114,100,85,62,12
"65999129",40,40,41,24,20,25
"65999836",21,23,26,15,0,0
"66002317",159,151,181,60,66,70
"66019300",11,13,13,14,26,15
"66019350",170,172,164,29,6,4
"66020452",16,16,18,12,0,0
"66020656",95,102,101,33,66,51
"66021224",20,24,23,27,16,20
"66023783",13,13,15,21,21,15
"66025336",49,42,44,13,6,6
"66029017",128,105,121,30,11,17
"66033727",77,62,66,0,0,0
"66034791",9,0,3,4,0,0
"66035696",21,19,21,1,0,0
"66036929",157,164,158,130,184,164
"66041508",39,41,38,2,0,0
"66047049",36,37,41,0,19,8
"66047802",10,13,9,22,10,13
"66048445",0,0,0,13,23,11
"66049582",8,0,0,19,9,0
"66050469",31,37,34,25,0,0
"66053293",9,11,13,5,9,10
"66054324",60,71,76,45,32,27
"66055828",49,46,51,1,17,12
"66064320",39,41,39,22,3,3
"66066359",23,19,18,0,0,0
"66066555",0,3,8,0,0,0
"66068248",27,20,24,18,7,17
"66074974",195,191,170,66,85,46
"66076330",11,11,10,0,0,0
"66080316",41,34,36,33,23,43
"66086947",4,1,0,7,9,15
"66088492",53,52,55,0,0,0
"66090334",22,25,20,22,12,7
"66090410",11,9,0,3,0,0
"66094443",49,50,50,4,0,2
"66095803",0,0,0,0,5,4
"66096336",30,24,22,11,0,0
"66096609",9,9,10,1,0,0
"66097808",21,26,26,0,0,0
"66102426",59,47,53,29,18,20
"66103834",20,18,17,0,0,1
"66104261",0,0,0,14,5,0
"66105427",17,17,19,22,16,20
"66106029",8,7,5,1,2,2
"66106882",16,16,15,9,0,0
"66110260",20,17,19,21,16,24
"66118699",28,21,26,25,28,26
"66120841",0,0,0,0,0,0
"66122622",1,7,8,13,12,11
"66125751",2,2,12,5,0,0
"66130141",11,8,7,0,0,0
"66133864",3,4,6,30,38,30
"66135407",49,48,49,9,2,0
"66139575",39,39,34,40,34,35
"66143754",11,10,8,12,0,0
"66146005",18,18,19,25,10,17
"66146108",236,212,232,192,185,220
"66146777",83,78,86,3,0,0
"66147318",103,107,89,21,0,0
"66149341",10,3,7,0,0,0
"66153005",26,25,29,0,0,0
"66153239",32,43,49,32,19,7
"66155224",76,82,85,38,35,36
"66160236",8,8,7,22,16,20
"66164262",15,9,12,0,0,0
"66164616",15,16,14,7,1,0
"66169230",50,42,43,6,6,3
"66170266",38,36,30,42,38,30
"66171217",0,0,0,19,29,11
"66177087",24,24,23,24,13,15
"66177569",20,25,24,11,0,0
"66178308",253,228,247,148,131,159
"66179549",24,22,19,21,12,6
"66188831",98,101,111,59,42,60
"66191039",19,14,18,3,0,0
"66193009",17,15,14,8,3,2
"66196239",10,4,9,0,0,0
"66198046",24,32,30,31,23,22
"66198980",260,266,265,74,38,36
"66199306",467,431,448,246,322,304
"66200026",12,15,7,5,0,0
"66200086",28,33,32,46,40,56
"66203455",7,10,7,3,6,5
"66206306",17,17,17,16,14,25
"66206475",150,161,180,36,13,18
"66208534",10,9,10,27,0,6
"66212436",12,20,27,10,10,14
"66214946",25,24,19,11,0,0
"66215893",192,173,187,83,64,79
"66223865",10,10,12,7,0,0
"66225528",168,170,170,73,80,57
"66225975",38,35,34,17,18,23
"66228739",12,11,15,23,24,25
"66233612",28,34,33,27,20,23
"66236977",7,5,8,6,10,2
"66237982",269,255,272,181,127,130
"66238157",43,40,41,29,20,19
"66240602",105,106,98,54,47,13
"66241807",26,25,22,9,0,0
"66242021",17,12,20,2,11,18
"66242221",12,12,12,0,4,1
"66244076",100,112,102,32,27,26
"66247342",17,16,14,12,6,0
"66247576",6,6,2,14,3,3
"66247855",37,35,40,0,0,0
"66248695",125,119,118,68,67,44
"66249041",72,76,66,18,0,0
"66253096",134,117,144,47,42,49
"66258219",19,14,17,23,16,20
"66267711",11,12,12,5,2,0
"66270685",24,29,27,34,37,45
"66270846",9,11,7,3,0,0
"66273333",53,51,45,56,74,72
"66273811",74,74,72,26,16,24
"66275374",8,10,15,0,0,0
"66284361",155,181,185,25,6,0
"66285314",10,12,12,0,0,0
"66285603",7,7,6,8,9,1
"66286315",93,88,90,42,38,44
"66288534",30,28,22,9,11,11
"66291347",66,64,63,55,51,45
"66296127",10,6,9,2,1,0
"66298384",124,122,149,62,68,66
"66299167",21,19,13,17,11,6
"66302561",22,22,19,2,0,0
"66307890",72,74,75,46,38,24
"66308665",33,27,29,9,0,0
"66309200",16,18,17,6,10,11
"66312194",17,13,15,6,12,12
"66314629",11,10,7,4,0,0
"66315554",17,14,13,1,0,0
"66315585",10,11,10,8,9,9
"66315643",19,16,18,17,16,24
"66318629",58,69,69,0,0,0
"66319243",18,17,19,17,8,0
"66323410",21,23,23,16,0,0
"66324771",153,152,143,73,72,31
"66324910",125,122,127,0,4,0
"66326553",0,0,0,8,3,9
"66330668",19,18,18,0,0,0
"66331627",12,7,12,0,0,0
"66339244",9,7,9,5,0,0
"66342695",10,7,16,0,0,0
"66347545",59,55,62,4,6,0
"66350717",22,22,19,6,0,1
"66354024",53,50,50,20,21,11
"66358510",22,21,17,11,0,0
"66363591",10,10,11,0,0,0
"66363893",35,37,46,24,21,26
"66366966",24,23,22,12,0,4
"66368725",57,52,52,9,0,0
"66371906",11,12,14,11,2,0
"66381040",6,0,0,19,2,2
"66384208",13,11,16,4,9,7
"66388705",28,21,21,24,16,17
"66390277",26,42,31,30,20,25
"66390544",10,9,8,5,0,0
"66392612",17,15,14,5,0,0
"66394721",12,12,12,0,0,0
"66397370",19,0,4,0,0,0
"66398336",10,12,12,0,0,0
"66398416",10,4,5,0,0,0
"66399285",7,3,10,8,10,5
"66402327",48,36,34,12,21,9
"66402525",18,17,15,1,0,0
"66402745",47,45,47,4,4,0
"66403427",11,11,12,19,6,6
"66405184",31,38,40,0,0,0
"66412936",20,19,23,13,7,4
"66416823",29,30,33,9,14,11
"66422186",8,10,12,7,5,9
"66422830",15,19,20,20,17,12
"66422871",17,14,15,5,0,0
"66423511",48,47,40,39,40,33
"66425351",16,17,19,0,0,0
"66435983",12,14,16,10,3,4
"66440034",26,19,23,18,7,17
"66445435",44,43,41,24,34,9
"66446423",12,5,9,2,1,6
"66446854",25,28,26,0,1,5
"66447879",16,19,20,9,16,10
"66451976",83,80,80,2,16,14
"66453589",55,55,57,24,35,38
"66462102",40,32,39,0,0,0
"66462420",21,17,12,2,0,0
"66464028",12,12,12,0,0,0
"66475709",1,0,0,9,8,0
"66478134",64,67,82,43,34,35
"66481197",9,9,10,0,0,0
"66484337",23,26,20,16,26,27
"66484986",24,19,22,8,0,0
"66491142",12,12,11,3,3,0
"66492211",218,223,230,134,111,127
"66494814",16,11,6,0,0,0
"66498002",87,85,84,49,43,34
"66500559",77,71,68,49,43,43
"66501577",12,10,12,16,14,8
"66502215",95,82,82,18,7,0
"66506289",47,51,53,27,71,61
"66508695",13,12,10,0,0,0
"66510311",18,18,10,46,12,24
"66514984",271,293,308,61,39,0
"66522081",18,20,22,0,0,0
"66523572",23,24,26,33,28,45
"66527471",9,11,10,0,3,0
"66531909",21,20,16,11,0,0
"66532052",4,8,11,0,0,1
"66532761",165,144,150,22,18,18
"66540981",13,12,12,5,0,0
"66541818",20,26,25,20,7,4
"66542447",29,38,47,21,15,14
"66542695",10,9,8,5,0,0
"66542948",6,3,0,54,31,22
"66543097",16,11,9,0,0,0
"66545092",53,47,47,0,0,0
"66545957",240,200,222,62,17,56
"66547784",16,4,9,0,0,0
"66551099",33,31,28,5,0,1
"66556067",76,77,80,41,26,0
"66557581",279,301,300,60,50,40
"66561658",21,24,26,15,2,0
"66563826",78,81,84,27,24,0
"66565556",153,160,141,82,49,43
"66570509",5,2,7,10,0,0
"66572008",10,11,6,0,0,0
"66575042",40,36,38,0,0,0
"66578413",27,28,29,28,22,29
"66578435",21,21,21,27,17,12
"66582181",9,7,9,5,0,0
"66582659",10,12,9,6,2,2
"66582834",34,30,30,50,10,13
"66583625",64,66,68,0,0,0
"66584628",13,8,8,14,6,0
"66585518",28,26,32,20,17,12
"66585557",29,29,34,25,4,3
"66586893",18,17,16,16,0,0
"66588828",24,23,21,0,0,0
"66591237",70,62,58,18,4,6
"66593889",7,7,8,5,9,7
"66596008",35,35,33,0,0,0
"66597589",10,17,15,7,5,9
"66600964",12,20,20,57,48,35
"66602623",153,137,142,4,15,0
"66606193",50,42,42,4,11,21
"66609079",692,677,675,479,470,547
"66616975",0,0,0,14,0,4
"66618552",8,12,10,22,16,20
"66619139",38,38,38,8,19,11
"66620903",47,57,66,29,27,27
"66622949",21,23,25,27,0,0
"66626744",13,12,13,9,9,8
"66627333",11,13,11,3,0,0
"66634007",15,14,12,19,21,0
"66635387",17,15,18,13,15,13
"66637861",58,63,69,42,34,15
"66639541",12,20,20,58,48,35
"66640351",12,12,11,12,16,12
"66645155",55,53,57,40,24,14
"66649599",86,87,92,7,1,0
"66652236",13,6,4,0,0,0
"66657331",10,0,0,0,0,0
"66665189",9,15,10,7,0,0
"66668131",13,12,12,5,0,0
"66668169",0,0,0,0,0,0
"66671607",0,0,0,12,1,1
"66673046",20,26,26,24,20,34
"66676806",11,11,12,0,0,0
"66677375",41,36,29,75,60,72
"66680972",13,9,13,0,0,0
"66684367",17,14,13,0,1,0
"66687241",16,17,17,0,0,0
"66693970",8,13,14,30,25,17
"66694461",26,27,25,12,11,18
"66694866",30,18,30,0,0,0
"66700267",35,32,33,0,4,6
"66700426",17,16,14,12,6,0
"66701473",21,20,20,7,6,3
"66701929",12,12,3,5,0,0
"66702828",9,7,13,0,0,0
"66703872",13,12,10,6,0,0
"66712164",13,15,14,0,0,0
"66714270",12,7,9,6,0,0
"66716319",258,256,255,99,68,65
"66718349",13,15,14,14,19,25
"66721633",58,55,48,56,39,50
"66723865",5,4,0,8,3,4
"66724215",11,13,3,5,0,0
"66724556",41,36,32,0,6,4
"66726486",6,8,8,5,0,0
"66728679",22,17,19,2,1,0
"66730895",24,15,16,0,0,0
"66732579",48,53,52,40,32,39
"66732991",8,10,5,15,2,0
"66734155",102,96,100,3,0,0
"66744947",46,38,40,0,0,0
"66747775",22,22,22,18,17,11
"66752108",0,0,0,0,0,0
"66752524",35,36,40,14,0,1
"66752541",74,64,63,6,0,0
"66757107",15,9,12,0,0,0
"66760372",14,13,15,0,0,1
"66762307",21,22,20,5,0,3
"66767135",40,41,35,10,0,0
"66770838",6,8,8,7,0,0
"66772913",77,88,89,11,0,0
"66772951",24,25,22,0,0,0
"66774957",10,9,13,0,0,0
"66776741",10,0,0,0,0,0
"66777548",29,21,24,5,0,0
"66779826",17,12,7,0,0,0
"66780879",24,30,25,5,0,0
"66782633",34,44,39,0,0,0
"66783680",0,5,0,0,0,0
"66785143",31,25,28,17,12,12
"66790619",11,11,13,2,0,0
"66792326",15,11,12,0,0,0
"66796650",3,4,6,13,4,0
"66798289",16,12,12,12,5,11
"66800816",6,3,6,0,0,0
"66802840",87,85,78,49,47,32
"66805568",19,14,18,3,0,0
"66807489",19,22,19,22,13,12
"66809311",15,13,11,2,2,0
"66810073",47,38,41,7,13,31
"66810663",4,8,6,0,0,0
"66811765",12,12,14,5,6,9
"66815692",38,38,34,25,25,21
"66816988",40,38,37,10,0,0
"66824230",82,81,72,8,18,6
"66828990",98,91,97,39,50,53
"66831306",23,22,19,0,0,0
"66831350",16,12,11,4,0,0
"66833740",9,9,10,1,0,0
"66833990",13,15,12,18,15,8
"66834097",10,8,8,18,18,16
"66843302",86,86,86,57,52,68
"66845583",16,12,7,1,0,0
"66845691",5,9,11,0,0,0
"66848179",14,15,18,7,0,0
"66848774",10,10,10,0,0,9
"66851651",14,12,11,17,5,3
"66852558",159,179,199,188,106,108
"66854840",125,103,108,38,13,4
"66857178",29,21,24,5,0,0
"66857742",45,48,40,25,33,37
"66859559",57,52,55,125,112,114
"66862754",10,9,4,4,0,0
"66863306",13,15,14,4,0,3
"66868805",10,11,11,19,15,12
"66870803",9,11,12,17,5,5
"66872721",42,42,42,10,17,0
"66875411",88,78,86,66,103,75
"66876017",44,42,40,20,12,0
"66878722",59,47,55,29,36,42
"66879269",30,30,31,25,26,20
"66890352",11,16,16,2,0,0
"66896951",11,13,8,0,0,0
"66909263",12,12,12,10,9,16
"66911221",12,13,14,2,7,7
"66911439",5,13,13,4,2,1
"66912726",233,258,276,89,85,74
"66913607",238,229,228,4,50,40
"66920478",68,66,68,36,95,77
"66920578",55,51,51,9,0,0
"66924560",44,39,35,30,6,7
"66927309",29,33,33,1,3,3
"66931153",19,18,16,0,0,0
"66932106",16,21,18,0,0,0
"66934441",39,43,38,0,0,0
"66938233",57,60,58,9,9,0
"66939789",27,25,29,5,0,0
"66943332",24,23,26,0,0,0
"66948116",7,7,9,0,0,0
"66954519",24,21,20,0,0,9
"66958923",23,23,24,0,25,25
"66964841",94,89,90,36,41,25
"66965684",18,26,28,0,0,0
"66972141",32,30,24,28,25,18
"66973578",8,4,4,0,0,0
"66975524",54,52,62,18,11,12
"66976517",76,67,75,10,14,21
"66978149",25,23,24,16,4,0
"66981557",16,16,14,27,13,16
"66984474",7,11,10,4,0,0
"66985581",51,50,47,4,0,0
"66987533",11,13,12,0,0,0
"66989581",34,28,26,22,56,15
"66989888",8,7,10,6,15,6
"66992387",0,0,0,22,59,18
"66996531",92,99,104,60,16,21
"66998104",6,5,7,11,0,0
"67002951",0,1,0,9,7,13
"67007034",18,11,19,19,6,5
"67008804",21,17,17,23,0,0
"67011458",19,13,13,16,6,1
"67012575",11,12,9,19,12,6
"67012975",56,53,49,13,0,0
"67020967",6,12,4,0,0,0
"67021331",42,33,41,3,0,0
"67021533",30,24,20,10,0,0
"67028236",22,19,24,0,0,0
"67028544",0,0,0,12,8,5
